,tmdb_id,name,place_of_birth,deathday,gender,known_for_department,popularity,profile_img_url,birthday_dt,year,month,weekday
154,1252369,Daniel Choi," Seoul, South Korea",,2.0,Acting,2.688,https://image.tmdb.org/t/p/original/gv9qWPVRid5ij0Fkv3qYzEbZ9lh.jpg,1986-02-22,1986.0,2.0,5.0
155,2444703,Darcy Paquet,"Massachusetts, USA",,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/vW6xlLf3ENCpqYQop16dOpXgiC0.jpg,,,,
156,3783887,Chae Hee-soo,,,,Acting,0.6,,,,,
157,1777743,Jung Jin,,,,Acting,0.6,,,,,
158,2636514,Go Eun-yi,,,1.0,Acting,0.84,https://image.tmdb.org/t/p/original/7dFLLiZCjbqWJY12ES9ph2Gy5GV.jpg,1988-02-27,1988.0,2.0,5.0
159,1020859,Sung Dong-il,"Incheon, South Korea",,2.0,Acting,7.647,https://image.tmdb.org/t/p/original/9VLRIvOyQSHkpJaeaBcmHzcEUQn.jpg,1967-04-27,1967.0,4.0,3.0
160,3666065,Choi Su-geon,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/esYHPPFjNx3LnkIaBH7yhqfsfcI.jpg,,,,
161,1352803,Lee Pil-mo,,,,Acting,2.227,https://image.tmdb.org/t/p/original/sVnDH47xdLtTs3dyHkZu6LzWkGn.jpg,1974-06-26,1974.0,6.0,2.0
162,3173551,Lee Yoo Yeon,South Korea,,1.0,Directing,0.6,,,,,
163,1375944,Kim Dong-young,"Seul, Corea del Sud",,2.0,Acting,4.05,https://image.tmdb.org/t/p/original/7y3B0CvOB61EIGMMRx1oM7tlRL5.jpg,1988-04-23,1988.0,4.0,5.0
164,1499985,Kang Seung-yoon,"Busan, South Korea",,2.0,Acting,1.557,https://image.tmdb.org/t/p/original/34Zc9DD526EqtCySQwhQVvjteyU.jpg,1994-01-21,1994.0,1.0,4.0
165,2595116,Ju Ye Eun,South Korea,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/8irs9woFRZXGfiwdhtPq0Qj5tDc.jpg,1990-06-16,1990.0,6.0,5.0
166,3244163,Jeong Yeong-won,,,1.0,Acting,0.98,https://image.tmdb.org/t/p/original/2dySrrs6vWMF4hGusyWWQglXgo2.jpg,,,,
167,1620137,Shin Jung-hwan,,,2.0,Acting,0.6,,1975-05-10,1975.0,5.0,5.0
168,1080935,Youn Yuh-jung,"Gaeseong, Gyeonggi, Korea",,1.0,Acting,6.696,https://image.tmdb.org/t/p/original/rSoSAX85gvPNSWmWXcCaJ2eBPrp.jpg,1947-06-19,1947.0,6.0,3.0
169,1251241,Han Jung-soo,"Seoul, South Korea",,2.0,Acting,2.914,https://image.tmdb.org/t/p/original/4Oy1XCAdnZUA5hJ9cydU8ExLAPL.jpg,1973-11-11,1973.0,11.0,6.0
170,3244273,Seo Sung Hyuk,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/uIBmYXRA1WUDeR6aGmpvXspOyAT.jpg,1999-08-26,1999.0,8.0,3.0
171,2589093,Lee Hong-nae,,,2.0,Acting,5.107,https://image.tmdb.org/t/p/original/gXTlEDeWXnqMQCw08xLY7i331VW.jpg,1990-01-28,1990.0,1.0,6.0
172,2481327,Choi Kyung-min,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/kUpAjPYcfenMstITdW6C4X0owCA.jpg,1996-04-21,1996.0,4.0,6.0
173,1493019,Lee Gi-kwang,"Gwangju, South Korea",,2.0,Acting,2.952,https://image.tmdb.org/t/p/original/5HMDOg4RXjtXG398tMv0TVfZjuR.jpg,1990-03-30,1990.0,3.0,4.0
174,3170664,Jung Soo Hyun,South Korea,,2.0,Acting,0.618,https://image.tmdb.org/t/p/original/2eEVIy3W0tzk5qDTih6LNO4kDCl.jpg,1997-03-05,1997.0,3.0,2.0
175,553688,Oh Seung-eun,"Kyeongsan, Kyeongsang-buk, South Korea",,1.0,Acting,1.812,https://image.tmdb.org/t/p/original/rMLJSytcDVH4Y1GkDDjV6e3rAsU.jpg,1979-02-08,1979.0,2.0,3.0
176,3173274,Byeon Seo-yoon,,,1.0,Acting,3.251,https://image.tmdb.org/t/p/original/7YvErJJbG4TwI74c0e89x9l1gWJ.jpg,1996-12-03,1996.0,12.0,1.0
177,1547165,Seo In-young,"Seoul, South Korea",,1.0,Acting,0.708,https://image.tmdb.org/t/p/original/eP2GktrinmhAAmppJ4vz4kIh1Wo.jpg,1984-09-03,1984.0,9.0,0.0
178,3575092,Kim Chan-hyung,,,2.0,Acting,1.153,https://image.tmdb.org/t/p/original/xXJAj8KKnQNJ5b8Q6hYdPBvPs7W.jpg,1980-03-05,1980.0,3.0,2.0
179,570708,Kim Hae-in,,,1.0,Acting,1.606,https://image.tmdb.org/t/p/original/rNrPiYbksmS1WxWtDIBGFTarmRr.jpg,1985-11-08,1985.0,11.0,4.0
180,2144177,Kim Jae-hyun,"Seoul, South Korea",,2.0,Acting,1.078,https://image.tmdb.org/t/p/original/kPyOvJvq3GOeaFZb7I2J3SLln8a.jpg,1994-07-15,1994.0,7.0,4.0
181,2937530,Park Chung-hyun,,,,Acting,0.6,,,,,
182,2961123,Sun Woo Eun Sook,South Korea,,1.0,Acting,0.6,,1959-12-24,1959.0,12.0,3.0
183,1420869,Kim Seung-hwan,,,,Acting,0.84,,,,,
184,1893926,Kang Yoo-seok,South Korea,,2.0,Acting,6.69,https://image.tmdb.org/t/p/original/gIuAOI5uORQyk2KV6AeDfULZq7P.jpg,1994-06-10,1994.0,6.0,4.0
185,3682107,Hong Ru Hyeon,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/nEb26cj1YRESvSdrv26bjsqCQXS.jpg,,,,
186,2588206,Jang Ja-yeon,"Jeongeup, North Jeolla Province, South Korea",2009-03-07,1.0,Acting,0.719,https://image.tmdb.org/t/p/original/pETRlnXqtqecxEzTWFWW7uVu1pF.jpg,1980-01-25,1980.0,1.0,4.0
187,1787992,Go Min-si,"Daejeon, South Korea",,1.0,Acting,6.68,https://image.tmdb.org/t/p/original/tgBb9dDyewLlautcmJH9KSXZz1O.jpg,1995-02-15,1995.0,2.0,2.0
188,69699,Kim Yu-seok,"Yeosu, South Korea",,2.0,Acting,2.372,https://image.tmdb.org/t/p/original/m2hqSzI4Itzu8BNLaz2sxUSSnlr.jpg,1967-01-01,1967.0,1.0,6.0
189,144591,Kim Sae-ron,"Seoul, South Korea",,1.0,Acting,4.726,https://image.tmdb.org/t/p/original/gV5WUw4GiKeTiPO0RgZ2GHyL9Yv.jpg,2000-07-31,2000.0,7.0,0.0
190,16288,Lee Mi-sook,"Danyang County, North Chungcheong Province, South Korea",,1.0,Acting,4.816,https://image.tmdb.org/t/p/original/x7V9Mmu28eFkbfJYnnIm4w3mY7v.jpg,1960-04-02,1960.0,4.0,5.0
191,543672,Lee Jae-ryong,,,2.0,Acting,1.117,,1964-09-24,1964.0,9.0,3.0
192,1623703,Park Hee-jin,"Yangpyeon, Gyeonggi Province, South Korea",,1.0,Acting,1.534,https://image.tmdb.org/t/p/original/dIzhFC4H246qIprpj4h4feCeMZf.jpg,1973-06-04,1973.0,6.0,0.0
193,2712925,Yoon Yong Bin,,,,Acting,0.6,,,,,
194,1875643,Kim So-hye,"Seoul, South Korea",,1.0,Acting,1.847,https://image.tmdb.org/t/p/original/xl1MjdAWmJ2I8CFaAVyacgIYIvj.jpg,1999-07-19,1999.0,7.0,0.0
195,1246931,Kim Gyu-ri,"Anyang, Gyeonggi, South Korea",,1.0,Acting,4.755,https://image.tmdb.org/t/p/original/q48drWt7V9pARReR3gRcB3Qf0q9.jpg,1979-08-16,1979.0,8.0,3.0
196,1194671,Jeon Hye-jin,"Seoul, South Korea",,1.0,Acting,2.809,https://image.tmdb.org/t/p/original/jem3hue3lqLbZCb78o0WPECf2yy.jpg,1988-06-17,1988.0,6.0,4.0
197,3762395,Park Ye-ni,South Korea,,1.0,Acting,0.621,https://image.tmdb.org/t/p/original/zQplIBdjf5elAloeXQGXJXyrg74.jpg,1993-08-11,1993.0,8.0,2.0
198,1777776,Kim Sung-won,,,2.0,Acting,1.54,https://image.tmdb.org/t/p/original/iN0fFwowtEf1dsUlJseEuc25yXh.jpg,1936-01-02,1936.0,1.0,3.0
199,1627269,Lee Yong-joo,"Seoul, South Korea",,2.0,Acting,1.699,,1982-08-21,1982.0,8.0,5.0
200,2372939,Son Jin-ho,South Korea,,2.0,Acting,1.327,https://image.tmdb.org/t/p/original/myXQCikSQyBsbHzVJUFTq8iXxZe.jpg,1973-11-26,1973.0,11.0,0.0
201,3167266,Kim Byeong-se,,,2.0,Acting,1.96,,1962-09-26,1962.0,9.0,2.0
202,1101373,Oh Ji-eun,"Seoul, South Korea",,1.0,Acting,2.152,https://image.tmdb.org/t/p/original/9QADdsqQ9lzXS1RuJIKioytgpwf.jpg,1981-12-30,1981.0,12.0,2.0
203,1425274,Moon Sook,"Yangju, Gyeonggi, South Korea",,1.0,Acting,3.605,https://image.tmdb.org/t/p/original/wnjx9djpCp1XDplfJDsHbFeKMS8.jpg,1954-05-19,1954.0,5.0,2.0
204,1623388,Kim Min-joo,Corea del Sur,,1.0,Acting,1.418,https://image.tmdb.org/t/p/original/F9k6iC3IFHEFE6PZzIbbyXalj6.jpg,1979-08-06,1979.0,8.0,0.0
205,1463872,Park Joon-hwa,,,2.0,Directing,3.018,https://image.tmdb.org/t/p/original/hNlyNDpv7MaqyQAl55eM1NclyPV.jpg,,,,
206,2411407,Kim Gyu-ri,,,1.0,Acting,0.6,,,,,
207,2159394,Kim Sung-kyu,South Korea,,2.0,Acting,4.509,https://image.tmdb.org/t/p/original/72FPYyk1Zxzr3L2KZhjMmAVchfK.jpg,1986-01-01,1986.0,1.0,2.0
208,138549,Lee Seung-min,,,,Acting,0.629,,,,,
209,83012,Kim Ha-neul," Seoul, South Korea",,1.0,Acting,5.823,https://image.tmdb.org/t/p/original/t0OGuhRzlax2RO8Xmn7Ojf3BIIl.jpg,1978-02-21,1978.0,2.0,1.0
210,2144092,Jo Min-ah,"Goyang, Gyeonggi Province, South Korea",,1.0,Acting,0.828,https://image.tmdb.org/t/p/original/vMoq9UVLTDDXMSGybD3QoFIq4qz.jpg,2002-11-25,2002.0,11.0,0.0
211,2133923,Lee Joong-ok,,,2.0,Acting,7.005,https://image.tmdb.org/t/p/original/fMkBpHRElwNatevfGinSv248bYg.jpg,,,,
212,2060078,Kwak Min-kyu,,,2.0,Acting,1.153,https://image.tmdb.org/t/p/original/1YQosUxoE9TPduljeQ9Fb7BRksZ.jpg,,,,
213,3130505,Kim San,,,,Acting,0.6,https://image.tmdb.org/t/p/original/dJQMWU4X64aECveMrr3isQI0Cqw.jpg,,,,
214,1235047,Lee Ji-hoon," Seoul, South Korea",,2.0,Acting,1.838,https://image.tmdb.org/t/p/original/9S4GYRjFLszGLPBd0tyHd3bSTSe.jpg,1979-03-27,1979.0,3.0,1.0
215,123818,Kwon Tae-won,South Korea,,2.0,Acting,2.305,https://image.tmdb.org/t/p/original/c0i2M1l9sLM10dFARfy1MLM3mSE.jpg,1961-03-18,1961.0,3.0,5.0
216,1235477,Hong Soo-hyun,"Hongcheon County, South Korea",,1.0,Acting,3.346,https://image.tmdb.org/t/p/original/crYEnuEXdskJ6NNnL9ARvMf9HiU.jpg,1981-02-15,1981.0,2.0,6.0
217,2326567,Shin Ji-Hoon,South Korea,,2.0,Acting,1.467,https://image.tmdb.org/t/p/original/vkymFb5WsfwmBMJzqnly1nPFEzk.jpg,1988-04-28,1988.0,4.0,3.0
218,1081890,Kim In-sik,"Seoul, South Korea",,2.0,Directing,0.98,,1996-01-29,1996.0,1.0,0.0
219,2522715,Lee Ji-hyeon,,,1.0,Acting,0.95,https://image.tmdb.org/t/p/original/ymQXMzM2STpBkftcFlKgUUbrlR.jpg,1972-10-20,1972.0,10.0,4.0
220,1523043,Nana,"Cheongju, North Chungcheong, South Korea",,1.0,Acting,4.477,https://image.tmdb.org/t/p/original/zEjVBD734pLcNQrZESkKTNhKl6z.jpg,1991-09-14,1991.0,9.0,5.0
221,1222950,Lim Ju-hwan,,,2.0,Acting,3.807,https://image.tmdb.org/t/p/original/5aMAmPrQUGE5HaWrFsR3AXaFGL5.jpg,1982-05-18,1982.0,5.0,1.0
222,3115884,Joakim Sorensen,,,2.0,Acting,2.083,,1991-05-23,1991.0,5.0,3.0
223,2235946,Jung In-gyeom,"Seoul, South Korea",,2.0,Acting,1.043,https://image.tmdb.org/t/p/original/xV6rr6J5g9J7o4jNxvJu85WnOyy.jpg,1968-04-09,1968.0,4.0,1.0
224,1529849,Xiumin,"Guri, Gyeonggi, South Korea",,2.0,Acting,2.38,https://image.tmdb.org/t/p/original/fNiete7YKMShGDDaImFAk4SS0YE.jpg,1990-03-26,1990.0,3.0,0.0
225,2222726,Cho Mi-nyeo,South Korea,,1.0,Acting,1.784,https://image.tmdb.org/t/p/original/fLy7nhTFEctEe21u2wQpWtmfROd.jpg,1991-10-07,1991.0,10.0,0.0
226,3603071,Kil Eun-sung,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/mDOgxREALBE5Itg8LWZUTGrnR14.jpg,1978-10-12,1978.0,10.0,3.0
227,1182498,Han Ji-seung,,,2.0,Directing,1.283,,1967-01-28,1967.0,1.0,5.0
228,1693250,Kwak Jung-hwan,,,2.0,Directing,0.78,,,,,
229,1332468,Heo Dong-won,"Busan, South Korea",,2.0,Acting,7.011,https://image.tmdb.org/t/p/original/2ozJdoP76fZvlLo1MhqPunoy6CW.jpg,1980-06-09,1980.0,6.0,0.0
230,1238645,Jeon Ji-ae,,,1.0,Acting,3.072,https://image.tmdb.org/t/p/original/n26eFC3wV0MIOQi6WvI1RC0rAZg.jpg,1984-01-08,1984.0,1.0,6.0
231,1805253,Park Sang-won,"Daegu, South Korea",,2.0,Acting,1.22,https://image.tmdb.org/t/p/original/lNWzYkwlrAHQ0a6SXADFyEsrijd.jpg,1959-04-05,1959.0,4.0,6.0
232,2843996,Ahn Dae Kyum,,,,Acting,0.6,,,,,
233,1237976,Kim Tae-hee,"Ulsan, South Korea",,1.0,Acting,5.932,https://image.tmdb.org/t/p/original/vFZZ2Gsu416CCD4QkYyVocgOa7C.jpg,1980-03-29,1980.0,3.0,5.0
234,2283363,Sazal Mahamud,Bangladesh,,2.0,Acting,0.6,,1995-06-22,1995.0,6.0,3.0
235,1235053,Kim Hyun-ju,South Korea,,1.0,Acting,0.828,,1964-10-16,1964.0,10.0,4.0
236,2182769,Hwang Bo Mi,,,,Acting,1.22,https://image.tmdb.org/t/p/original/yzs3lhKvWlYr7LZoLXL8VgGVC9f.jpg,,,,
237,1330450,Kim Joong-ki,"Andong, North Gyeongsang Province, South Korea",,2.0,Acting,1.301,https://image.tmdb.org/t/p/original/7LQ4OL5blk46EbB8k6H8EzqAKwl.jpg,1966-11-12,1966.0,11.0,5.0
238,1910989,Lee Jae-Woo,"Daegu, South Korea",,2.0,Acting,2.491,https://image.tmdb.org/t/p/original/yDq0g7FVFySIEyXJ5mTPxBxdsPR.jpg,1981-06-10,1981.0,6.0,2.0
239,2318278,Lim Hyoun-Soo,,,,Acting,0.6,https://image.tmdb.org/t/p/original/30RcIQ22E61Hv2cztZKQsHzoUoW.jpg,,,,
240,79576,Jin-ho Song,,,,Acting,0.6,,,,,
241,1293341,You Sa-Ra,,,1.0,Acting,6.75,https://image.tmdb.org/t/p/original/89u8KHO9GJmgv7llKcvrwB4BZlC.jpg,1987-09-29,1987.0,9.0,1.0
242,70337,Lee Eun-ju,"Gunsan, Jeollabuk-do, South Korea",2005-02-22,1.0,Acting,6.059,https://image.tmdb.org/t/p/original/yP2DP3SEVfBZj23jqFVBDJ9ZZo0.jpg,1980-11-16,1980.0,11.0,6.0
243,2054524,Lee Philip,"Washington, District of Columbia, USA",,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/oIuNFau8sQjHipmwUdntJQk5xTq.jpg,1981-05-26,1981.0,5.0,1.0
244,1860477,Jeong Ji-sun,,,,Acting,1.076,https://image.tmdb.org/t/p/original/gclcebJfbKAESnap8DjB6iM2GNw.jpg,,,,
245,1772062,Hong Seo-young,,,1.0,Acting,2.83,https://image.tmdb.org/t/p/original/l7FgrNTsCw2c5Rx6hc7PDxsAEXS.jpg,1995-01-07,1995.0,1.0,5.0
246,1752606,Kim Ki-Ri,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/zp6J16Y6P9jp5j0DhuvrOWw4mOD.jpg,1985-11-27,1985.0,11.0,2.0
247,1257590,Han Chae-ah,,,1.0,Acting,4.791,https://image.tmdb.org/t/p/original/ymEg1gkzA6mc3KU9j1DlrrXQNPz.jpg,,,,
248,3244165,Kim Min-jung,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/rYyrnatrG9XjY6PCmJWxTGmEXMX.jpg,1998-03-15,1998.0,3.0,6.0
249,1940498,Park Yoon-jae,,,2.0,Acting,0.955,https://image.tmdb.org/t/p/original/1z07gv45Smba1wzOedhwDfVVEck.jpg,1981-01-14,1981.0,1.0,2.0
250,2790263,Woo Mi-hwa,"Jecheon-si, South Korea",,1.0,Acting,2.491,https://image.tmdb.org/t/p/original/1l0KhgK6BA7OJJw93xTuek1N6Lf.jpg,1974-02-24,1974.0,2.0,6.0
251,571172,Park Jeong-min,"Chungju, North Chungcheong, South Korea",,2.0,Acting,5.244,https://image.tmdb.org/t/p/original/fgmu7vAAB2hhWCQHdQDi8IbsDrN.jpg,1987-02-25,1987.0,2.0,2.0
252,1983073,Park Gyu-young,"Busan,South Korea",,1.0,Acting,8.601,https://image.tmdb.org/t/p/original/ySPIrTBRco8xpX8gbMKXh2Xtyxy.jpg,1993-07-27,1993.0,7.0,1.0
253,1255409,Kim Shi-hoo,"Cheongju, North Chungcheong Province, South Korea",,2.0,Acting,2.913,https://image.tmdb.org/t/p/original/tzSDbXVsE6ypYo85Mqnaf6t5KUZ.jpg,1988-01-02,1988.0,1.0,5.0
254,1912572,Ko Eun-min,,,1.0,Acting,0.629,,1988-08-02,1988.0,8.0,1.0
255,1420867,Cha Min-jee,South Korea,,1.0,Acting,1.473,https://image.tmdb.org/t/p/original/qNqzj4YjZ8JjjsxN5oZuIWIjk8h.jpg,1990-04-29,1990.0,4.0,6.0
256,2097078,Jeon Jin-gi,,,2.0,Acting,0.726,https://image.tmdb.org/t/p/original/zfZIUHaxZDuhMsCtVpHQqMuuuJb.jpg,1966-01-16,1966.0,1.0,6.0
257,3686829,Han Seo Yeon,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/hn2KbB88p5xbUmbreshj1M3FUrV.jpg,1986-02-07,1986.0,2.0,4.0
258,1244834,Park Hae-jin,"Busan, South Korea",,2.0,Acting,8.359,https://image.tmdb.org/t/p/original/3D4B8OjfllKlOkDq3roiqZYGEaX.jpg,1983-05-01,1983.0,5.0,6.0
259,1790739,Baek Seung-Heon,"Suyuri, Seoul, South Korea",,2.0,Acting,3.91,https://image.tmdb.org/t/p/original/jroUykyVM7rwrdrcPglmc5qgHF4.jpg,1991-04-03,1991.0,4.0,2.0
260,1631996,Park Jin-woo,,,2.0,Acting,4.112,https://image.tmdb.org/t/p/original/vxrBZKHegGuOGtB1cgcMpDd33hd.jpg,1973-03-20,1973.0,3.0,1.0
261,2501178,Jang Jin-hee,South Korea,,1.0,Acting,1.387,https://image.tmdb.org/t/p/original/rW6kIPlIU4d7FCAEjVrLTuevw0h.jpg,1985-04-21,1985.0,4.0,6.0
262,1329984,Lim Ji-yeon,"Seoul, South Korea",,1.0,Acting,10.248,https://image.tmdb.org/t/p/original/eyizLc6NgTaiZKyYGyBl9vz4MlI.jpg,1990-06-23,1990.0,6.0,5.0
263,1256250,Jo Yoon-woo,,,,Acting,3.892,https://image.tmdb.org/t/p/original/udV2dT8vy3pn408Sxka6L13n20d.jpg,1991-07-27,1991.0,7.0,5.0
264,1257616,Park Jung-chul,Seoul - South Korea,,,Acting,1.187,https://image.tmdb.org/t/p/original/4UWcTEtf0eOmob7s74y1Pl5JHrr.jpg,1976-11-05,1976.0,11.0,4.0
265,3128207,Kim Su-gyeom,,,2.0,Acting,1.4,https://image.tmdb.org/t/p/original/9WZaWH8bmmaEPN9axiPiW1gnId9.jpg,2001-12-03,2001.0,12.0,0.0
266,1908270,Lee Chang-hoon,,,2.0,Acting,0.699,https://image.tmdb.org/t/p/original/izrDh5gmouROQshvdAMKAVAsfVR.jpg,1966-09-08,1966.0,9.0,3.0
267,118978,Lee Eun-sung,"Incheon, South Korea",,1.0,Acting,2.295,https://image.tmdb.org/t/p/original/q6myMLGyXJc33f1EQ8D0J6Z7iHG.jpg,1988-08-08,1988.0,8.0,0.0
268,232018,Shim Hyung-tak,"Seoul, South Korea",,2.0,Acting,2.105,https://image.tmdb.org/t/p/original/re9l43Jfh3G93LurFixQTTZe7Va.jpg,1977-12-04,1977.0,12.0,6.0
269,1249318,Won Mi-kyung,,,1.0,Acting,2.586,https://image.tmdb.org/t/p/original/wWwtM0g47D2sYsVKxBTX3IjH6su.jpg,1960-04-24,1960.0,4.0,6.0
270,1220730,Jeong Da-bin,"Seongnam, Gyeonggi, South Korea",2007-02-10,1.0,Acting,2.564,https://image.tmdb.org/t/p/original/25nBtCpb54kHRzAgpxbDRPkgf1U.jpg,1980-03-04,1980.0,3.0,1.0
271,240144,Kim Jae-joong,"Gongju, South Chungcheong, South Korea",,2.0,Acting,0.84,https://image.tmdb.org/t/p/original/40FR8lELNgp2oUwgIVMv5fuenR7.jpg,1986-01-26,1986.0,1.0,6.0
272,2791233,Go Youn-jung,South Korea,,1.0,Acting,4.925,https://image.tmdb.org/t/p/original/wQbPu0QF0IeyXpqJmdmRbfNk6CM.jpg,1996-04-22,1996.0,4.0,0.0
273,1234599,Kim Hye-seong,"Busan, South Korea",,2.0,Acting,3.979,https://image.tmdb.org/t/p/original/srOAI66xNTR6QZ5SbqN1gwVYbCv.jpg,1988-01-14,1988.0,1.0,3.0
274,2720442,Baek Ji-won,South Korea,,1.0,Acting,7.099,https://image.tmdb.org/t/p/original/dKt6fEOXsCQddqGuFdpLcwsgBBp.jpg,1973-04-30,1973.0,4.0,0.0
275,3244767,Nam Dae-jung,,,2.0,Acting,0.6,,2000-06-14,2000.0,6.0,2.0
276,1668819,Joo Ho,,,,Acting,0.6,,,,,
277,1732763,Jang Hee-ryung,,,1.0,Acting,2.779,https://image.tmdb.org/t/p/original/2he30MvJt1NQlFQWMn5bMGjO7pI.jpg,1993-11-11,1993.0,11.0,3.0
278,2144710,Oh Jin-ha,South Korea,,1.0,Acting,0.732,https://image.tmdb.org/t/p/original/u3pD6HnPCZo52E8ehYABRIQ78CE.jpg,1988-09-28,1988.0,9.0,2.0
279,3496496,Kim Hyun-kyu,,,2.0,Acting,0.6,,,,,
280,1246274,Choi Jin-sil,"Seoul, South Korea",2008-10-02,1.0,Acting,2.67,https://image.tmdb.org/t/p/original/cjX32Pys7DO24Dgz6wcLfriVAXT.jpg,1968-12-24,1968.0,12.0,1.0
281,2039484,Jung Moon-sung,,,2.0,Acting,3.134,https://image.tmdb.org/t/p/original/8xZ92BPXva8Siab29Mq0KNbyAOI.jpg,1981-01-13,1981.0,1.0,1.0
282,2825562,Kim Ju-ri,,,,Acting,0.6,,,,,
283,3141335,Kim Seo-kyung,South Korea,,2.0,Acting,0.84,https://image.tmdb.org/t/p/original/mrK8HqzLrelTSNmtY9sdVLkpRL3.jpg,1985-03-26,1985.0,3.0,1.0
284,1210577,Kim Min-seo,Seoul - South Korea,,1.0,Acting,2.646,https://image.tmdb.org/t/p/original/pjBrsSxjjcLM2pImdJLvoQcF3Mo.jpg,1984-03-16,1984.0,3.0,4.0
285,2369535,Park Shin-ah,,,1.0,Acting,1.371,https://image.tmdb.org/t/p/original/nBOwj3FZ3nL8JYSVEVmvCkztbad.jpg,1992-06-25,1992.0,6.0,3.0
286,2839957,Joo Jong-hyuk,South Korea,,2.0,Acting,9.831,https://image.tmdb.org/t/p/original/ovjMHxFbasUwVhsFy7GXsNyySlb.jpg,1991-07-27,1991.0,7.0,5.0
287,1117890,Jeon Min-seo,,,,Acting,1.38,https://image.tmdb.org/t/p/original/6eGrWoR6ddcOkGzpb4JkonAxCB6.jpg,,,,
288,2961987,Baek Jae-woo,,,2.0,Acting,1.554,https://image.tmdb.org/t/p/original/8mGmhjWTSorMp6Dvl33SDDCPJCY.jpg,1998-12-27,1998.0,12.0,6.0
289,2939533,Choi Soo Rin,,,1.0,Acting,1.558,https://image.tmdb.org/t/p/original/bhYDUMQLoPbiAvuaUML3VCvoFGW.jpg,1974-12-25,1974.0,12.0,2.0
290,3080472,Haruto,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/9uayQsK67JSd2zPr0fRHYyjIYdO.jpg,2004-04-05,2004.0,4.0,0.0
291,1550916,Kang Dong-ho,"Seoul, South Korea",,2.0,Acting,1.429,,1985-08-17,1985.0,8.0,5.0
292,1233712,Son Chang-min,"Busan, South Korea",,2.0,Acting,1.998,https://image.tmdb.org/t/p/original/4pepaAZgrFRatC7FE4EP4RJ5wxh.jpg,1965-04-24,1965.0,4.0,5.0
293,2133921,Lee Bong-ryeon,,,1.0,Acting,3.378,https://image.tmdb.org/t/p/original/AkpzrUGpT0JvRY9Zk6qceKm937l.jpg,,,,
294,118692,Kim Jae-won,"Seoul, South Korea",,2.0,Acting,4.787,https://image.tmdb.org/t/p/original/e4JeuvAPIRTiEPkk4vR6NarFlD2.jpg,1981-02-18,1981.0,2.0,2.0
295,3694065,Kim Sung-Su,,,,Acting,0.6,,,,,
296,592256,Lee Se-eun,Seoul - South Korea,,1.0,Acting,0.846,https://image.tmdb.org/t/p/original/qkbHGdZlxKfhwfOzqyQd38ksTos.jpg,1980-08-31,1980.0,8.0,6.0
297,1291040,Jeong Eun-Woo,,,2.0,Acting,0.84,https://image.tmdb.org/t/p/original/icfzOvXZJypF3PRGMzXKBWtxgqb.jpg,1986-04-10,1986.0,4.0,3.0
298,1875815,Lee Chang-sub,"Suwon, Gyeonggi, South Korea",,2.0,Acting,0.84,https://image.tmdb.org/t/p/original/3GqA2Ts7WLs5Lsrnsdqc0rkMYqK.jpg,1991-02-26,1991.0,2.0,1.0
299,3402503,Oh Hye-soo,"Gimpo, Gyeonggi, South Korea",,1.0,Acting,3.386,https://image.tmdb.org/t/p/original/qRspSDhNfAnBGLKyj9GdNEDxEnE.jpg,1995-05-30,1995.0,5.0,1.0
300,1638115,Kim Mi-ryeo,"Yeosu, South Korea",,1.0,Acting,1.094,,1982-06-13,1982.0,6.0,6.0
301,2939496,Park Shi Woo,,,1.0,Acting,1.38,https://image.tmdb.org/t/p/original/kVQ0uR5xLr40FZCpa4SO8pHU2J1.jpg,1997-02-07,1997.0,2.0,4.0
302,1583323,Lee Seo-yeon,South Korea,,1.0,Acting,1.953,,,,,
303,83020,Song Seung-heon,"Seoul, South Korea",,2.0,Acting,12.929,https://image.tmdb.org/t/p/original/bARhZL4jvwAMHCsYzzbUvLD6Pj7.jpg,1976-10-05,1976.0,10.0,1.0
304,2909778,Shin Soo-Yun,,,,Acting,0.6,,,,,
305,2037990,Moonbin,"Cheongju, North Chungcheong, South Korea",,2.0,Acting,4.489,https://image.tmdb.org/t/p/original/eRJMGVb2XR8DK27Rxqg4g70gf8w.jpg,1998-01-26,1998.0,1.0,0.0
306,2123187,Jung Yoo-Min,,,1.0,Acting,2.459,https://image.tmdb.org/t/p/original/zDxJIDtOAbVvumrVJojoV1VNeEq.jpg,1991-07-10,1991.0,7.0,2.0
307,3133990,Choe Chan Yi,South Korea,,2.0,Acting,2.345,https://image.tmdb.org/t/p/original/uN9iAnDr0dmldBs4ptUcWU1kNgp.jpg,1995-06-14,1995.0,6.0,2.0
